datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
11/20/2025 8:00:00 PM,11/20/2025 3:00:00 PM,RTO,1117.475
11/20/2025 8:00:00 PM,11/20/2025 3:00:00 PM,RFC,447.481
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,MIDATL,346.854
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,OTHER,25.441
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,SOUTH,1069.636
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,WEST,500.403
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,RTO,1916.893
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,RFC,847.257
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,MIDATL,472.562
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,OTHER,45.319
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,SOUTH,1148.781
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,WEST,887.261
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,RTO,2508.604
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,RFC,1359.823
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,MIDATL,582.750
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,OTHER,73.094
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,SOUTH,1358.284
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,WEST,988.283
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,RTO,2929.317
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,RFC,1571.033
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,MIDATL,693.836
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,OTHER,81.022
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,SOUTH,1224.603
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,WEST,943.174
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,RTO,2861.613
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,RFC,1637.010
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,MIDATL,529.633
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,OTHER,64.184
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,SOUTH,1042.606
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,WEST,855.441
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,RTO,2427.680
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,RFC,1385.074
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,MIDATL,348.514
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,OTHER,33.893
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,SOUTH,728.853
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,WEST,580.458
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,RTO,1657.825
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,RFC,928.972
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,MIDATL,193.537
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,OTHER,15.223
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,SOUTH,595.266
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,WEST,245.629
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,RTO,1034.432
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,RFC,439.166
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,MIDATL,67.272
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,OTHER,0.732
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,SOUTH,116.231
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,WEST,17.174
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,RTO,200.677
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,RFC,84.446
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,MIDATL,-2.074
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,OTHER,-0.071
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,SOUTH,-5.525
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,WEST,-5.684
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,RTO,-13.283
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,RFC,-7.758
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,MIDATL,-2.440
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,OTHER,-0.072
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,SOUTH,-5.967
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,WEST,-5.662
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,RTO,-14.069
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,RFC,-8.102
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,MIDATL,-2.489
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,OTHER,-0.073
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,SOUTH,-6.190
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,WEST,-4.676
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,RTO,-13.355
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,RFC,-7.165
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,MIDATL,-2.547
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,OTHER,-0.174
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,SOUTH,-6.081
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,WEST,-5.696
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,RTO,-14.324
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,RFC,-8.243
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,MIDATL,-3.568
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,OTHER,-0.174
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,SOUTH,-6.184
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,WEST,-5.765
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,RTO,-15.517
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,RFC,-9.333
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,MIDATL,-3.580
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,OTHER,-0.172
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,SOUTH,-6.221
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,WEST,-5.802
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,RTO,-15.603
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,RFC,-9.382
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,MIDATL,-2.519
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,OTHER,-0.173
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,SOUTH,-6.203
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,WEST,-4.893
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,RTO,-13.615
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,RFC,-7.412
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,MIDATL,-2.503
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,OTHER,-0.172
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,SOUTH,-7.040
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,WEST,-5.873
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,RTO,-15.416
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,RFC,-8.376
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,MIDATL,-2.517
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,OTHER,-0.171
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,SOUTH,-6.091
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,WEST,-5.904
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,RTO,-14.512
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,RFC,-8.421
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,MIDATL,-2.487
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,OTHER,-0.169
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,SOUTH,-6.135
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,WEST,-5.860
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,RTO,-14.482
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,RFC,-8.347
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,MIDATL,-2.543
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,OTHER,-0.168
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,SOUTH,-6.069
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,WEST,-4.708
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,RTO,-13.320
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,RFC,-7.251
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,MIDATL,-2.517
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,OTHER,-0.167
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,SOUTH,-6.192
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,WEST,-5.698
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,RTO,-14.407
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,RFC,-8.215
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,MIDATL,-2.552
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,OTHER,-0.169
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,SOUTH,-6.135
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,WEST,-5.713
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,RTO,-14.400
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,RFC,-8.265
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,MIDATL,-1.146
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,OTHER,-0.051
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,SOUTH,-2.419
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,WEST,-2.594
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,RTO,-6.159
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,RFC,-3.740
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,MIDATL,23.506
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,OTHER,4.995
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,SOUTH,302.555
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,WEST,309.991
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,RTO,636.052
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,RFC,333.497
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,MIDATL,106.696
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,OTHER,27.204
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,SOUTH,1699.341
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,WEST,1142.879
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,RTO,2948.916
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,RFC,1249.575
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,MIDATL,223.529
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,OTHER,37.287
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,SOUTH,2514.418
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,WEST,1558.682
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,RTO,4296.629
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,RFC,1782.211
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,MIDATL,297.064
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,OTHER,68.350
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,SOUTH,2617.189
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,WEST,1875.291
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,RTO,4789.544
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,RFC,2172.355
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,MIDATL,359.526
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,OTHER,81.735
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,SOUTH,2606.367
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,WEST,1909.378
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,RTO,4875.271
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,RFC,2268.904
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,MIDATL,328.800
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,OTHER,76.091
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,SOUTH,2687.342
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,WEST,2064.172
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,RTO,5080.314
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,RFC,2392.972
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,MIDATL,325.341
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,OTHER,46.607
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,SOUTH,2650.368
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,WEST,1667.219
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,RTO,4642.928
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,RFC,1992.560
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,MIDATL,312.598
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,OTHER,25.629
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,SOUTH,2352.770
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,WEST,1079.200
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,RTO,3744.568
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,RFC,1391.798
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,MIDATL,154.043
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,OTHER,10.831
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,SOUTH,1281.253
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,WEST,497.186
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,RTO,1932.482
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,RFC,651.229
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,MIDATL,15.791
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,OTHER,0.707
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,SOUTH,202.131
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,WEST,59.159
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,RTO,277.081
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,RFC,74.950
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,MIDATL,-2.594
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,OTHER,-0.168
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,SOUTH,-5.737
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,WEST,-5.496
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,RTO,-13.827
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,RFC,-8.090
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,MIDATL,-3.512
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,OTHER,-0.169
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,SOUTH,-5.948
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,WEST,-5.672
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,RTO,-15.132
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,RFC,-9.184
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,MIDATL,-3.579
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,OTHER,-0.170
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,SOUTH,-7.090
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,WEST,-5.730
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,RTO,-16.399
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,RFC,-9.309
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,MIDATL,-2.550
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,OTHER,-0.171
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,SOUTH,-6.092
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,WEST,-4.734
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,RTO,-13.376
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,RFC,-7.284
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,MIDATL,-2.556
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,OTHER,-0.171
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,SOUTH,-6.205
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,WEST,-5.766
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,RTO,-14.527
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,RFC,-8.322
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,MIDATL,-2.512
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,OTHER,-0.171
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,SOUTH,-5.831
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,WEST,-5.806
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,RTO,-14.149
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,RFC,-8.318
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,MIDATL,-2.574
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,OTHER,-0.171
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,SOUTH,-6.181
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,WEST,-5.840
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,RTO,-14.595
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,RFC,-8.414
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,MIDATL,-2.501
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,OTHER,-0.170
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,SOUTH,-6.008
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,WEST,-4.796
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,RTO,-13.305
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,RFC,-7.297
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,MIDATL,-2.526
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,OTHER,-0.170
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,SOUTH,-6.064
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,WEST,-5.866
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,RTO,-14.456
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,RFC,-8.392
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,MIDATL,-2.510
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,OTHER,-0.169
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,SOUTH,-6.272
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,WEST,-5.841
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,RTO,-14.623
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,RFC,-8.351
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,MIDATL,-2.513
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,OTHER,-0.169
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,SOUTH,-5.940
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,WEST,-5.829
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,RTO,-14.282
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,RFC,-8.342
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,MIDATL,-2.441
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,OTHER,-0.169
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,SOUTH,-7.002
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,WEST,-4.807
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,RTO,-14.250
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,RFC,-7.248
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,MIDATL,-2.436
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,OTHER,-0.168
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,SOUTH,-6.057
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,WEST,-5.818
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,RTO,-14.311
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,RFC,-8.254
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,MIDATL,-3.489
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,OTHER,-0.071
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,SOUTH,-6.281
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,WEST,-4.122
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,RTO,-13.892
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,RFC,-7.611
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,MIDATL,9.650
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,OTHER,20.869
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,SOUTH,107.099
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,WEST,34.828
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,RTO,151.577
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,RFC,44.478
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,MIDATL,78.959
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,OTHER,18.468
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,SOUTH,630.907
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,WEST,206.542
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,RTO,916.408
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,RFC,285.501
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,MIDATL,195.340
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,OTHER,24.015
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,SOUTH,1376.390
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,WEST,419.259
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,RTO,1990.989
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,RFC,614.599
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,MIDATL,411.863
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,OTHER,35.534
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,SOUTH,1994.443
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,WEST,529.803
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,RTO,2936.109
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,RFC,941.666
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,MIDATL,744.905
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,OTHER,30.963
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,SOUTH,2439.977
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,WEST,562.185
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,RTO,3747.067
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,RFC,1307.090
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,MIDATL,948.715
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,OTHER,31.601
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,SOUTH,2732.629
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,WEST,601.440
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,RTO,4282.784
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,RFC,1550.155
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,MIDATL,907.114
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,OTHER,25.770
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,SOUTH,2979.130
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,WEST,641.069
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,RTO,4527.313
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,RFC,1548.183
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,MIDATL,866.882
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,OTHER,23.736
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,SOUTH,2962.181
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,WEST,575.160
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,RTO,4404.223
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,RFC,1442.042
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,MIDATL,598.523
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,OTHER,14.713
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,SOUTH,2189.674
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,WEST,351.846
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,RTO,3140.043
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,RFC,950.369
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,MIDATL,153.290
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,OTHER,2.478
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,SOUTH,544.341
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,WEST,70.129
