datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,WEST,DUQ,DUQ,1125.440,False
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,DPL,EASTON,19.808,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,SERC,WEST,EKPC,EKPC,1157.883,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,JC,JC,1775.332,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,ME,ME,1229.274,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,WEST,ATSI,OE,5725.684,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,WEST,OVEC,OVEC,26.000,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,WEST,ATSI,PAPWR,415.452,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PE,PE,3329.289,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2029.635,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,3464.908,False
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PN,PN,1510.964,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PS,PS,3560.653,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,RECO,RECO,118.947,False
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PEP,SMECO,266.828,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,PL,UGI,83.436,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RFC,MIDATL,AE,VMEU,60.285,True
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RTO,RTO,RTO,RTO,72412.116,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,731.709,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3227.148,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,AEP,AEPIMP,2789.700,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,AEP,AEPKPT,457.473,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6955.663,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,AP,AP,4166.701,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,BC,BC,2560.660,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,CE,CE,9154.897,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,DAY,DAY,1595.213,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,DEOK,DEOK,2474.630,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,SERC,SOUTH,DOM,DOM,12312.948,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,1515.327,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,DUQ,DUQ,1185.638,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,DPL,EASTON,21.202,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,SERC,WEST,EKPC,EKPC,1273.151,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,JC,JC,1765.404,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,ME,ME,1282.447,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6054.842,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,OVEC,OVEC,23.000,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,WEST,ATSI,PAPWR,400.209,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PE,PE,3551.748,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2082.947,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,3543.738,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PN,PN,1556.689,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PS,PS,3563.253,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,RECO,RECO,121.725,False
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PEP,SMECO,279.643,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,PL,UGI,88.473,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RFC,MIDATL,AE,VMEU,57.009,True
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RTO,RTO,RTO,RTO,74793.187,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,693.335,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,AEP,AEPAPT,3270.759,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,AEP,AEPIMP,2891.770,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,AEP,AEPKPT,463.070,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7227.280,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,AP,AP,4268.366,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,BC,BC,2648.383,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,CE,CE,9760.780,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,DAY,DAY,1716.192,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,DEOK,DEOK,2651.762,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,SERC,SOUTH,DOM,DOM,12632.664,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1574.411,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,DUQ,DUQ,1224.354,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,DPL,EASTON,21.684,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,SERC,WEST,EKPC,EKPC,1353.797,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,JC,JC,1793.747,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,ME,ME,1321.532,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6356.574,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,OVEC,OVEC,30.000,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,WEST,ATSI,PAPWR,430.592,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PE,PE,3810.929,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2115.050,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,3654.629,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PN,PN,1588.337,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PS,PS,3647.002,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,RECO,RECO,125.662,False
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PEP,SMECO,296.095,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,PL,UGI,91.871,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RFC,MIDATL,AE,VMEU,55.857,True
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RTO,RTO,RTO,RTO,77716.484,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,692.772,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,AEP,AEPAPT,3365.195,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,AEP,AEPIMP,2975.940,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,AEP,AEPKPT,480.493,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7556.586,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,AP,AP,4413.038,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,BC,BC,2747.514,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,CE,CE,10483.418,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,DAY,DAY,1836.205,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,DEOK,DEOK,2841.296,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,SERC,SOUTH,DOM,DOM,13073.329,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1636.646,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,DUQ,DUQ,1270.397,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,DPL,EASTON,22.399,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,SERC,WEST,EKPC,EKPC,1410.181,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,JC,JC,1902.181,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,ME,ME,1373.357,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6672.390,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,OVEC,OVEC,23.000,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,WEST,ATSI,PAPWR,448.012,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PE,PE,4003.252,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2195.340,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,3770.073,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PN,PN,1633.218,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PS,PS,3822.213,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,RECO,RECO,133.330,False
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PEP,SMECO,310.484,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,PL,UGI,95.294,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RFC,MIDATL,AE,VMEU,56.426,True
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RTO,RTO,RTO,RTO,81243.979,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,735.570,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,AEP,AEPAPT,3504.207,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3175.638,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,AEP,AEPKPT,504.995,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7939.502,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,AP,AP,4600.654,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,BC,BC,2871.522,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,CE,CE,11161.454,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,DAY,DAY,1957.862,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,DEOK,DEOK,3033.607,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,SERC,SOUTH,DOM,DOM,13564.974,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1715.785,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,DUQ,DUQ,1350.460,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,DPL,EASTON,23.796,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,SERC,WEST,EKPC,EKPC,1460.720,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,JC,JC,2113.280,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,ME,ME,1438.920,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6999.212,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,OVEC,OVEC,26.000,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,WEST,ATSI,PAPWR,471.794,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PE,PE,4243.923,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2236.350,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,3902.314,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PN,PN,1666.475,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PS,PS,4093.378,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,RECO,RECO,144.372,False
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PEP,SMECO,327.192,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,PL,UGI,97.987,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RFC,MIDATL,AE,VMEU,59.662,True
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RTO,RTO,RTO,RTO,85421.605,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,797.328,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,AEP,AEPAPT,3661.770,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3292.701,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,AEP,AEPKPT,541.490,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8278.754,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,AP,AP,4804.976,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,BC,BC,3020.371,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,CE,CE,11698.045,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,DAY,DAY,2062.724,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,DEOK,DEOK,3207.823,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,SERC,SOUTH,DOM,DOM,14102.137,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1806.553,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,DUQ,DUQ,1422.072,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,DPL,EASTON,25.091,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,SERC,WEST,EKPC,EKPC,1544.388,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,JC,JC,2373.151,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,ME,ME,1509.229,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7388.611,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,OVEC,OVEC,24.000,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,WEST,ATSI,PAPWR,491.751,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PE,PE,4395.952,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2359.695,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,4038.227,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PN,PN,1708.975,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PS,PS,4442.561,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,RECO,RECO,158.685,False
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PEP,SMECO,351.833,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,PL,UGI,101.795,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RFC,MIDATL,AE,VMEU,64.372,True
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RTO,RTO,RTO,RTO,89675.060,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,895.914,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,AEP,AEPAPT,3822.936,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3388.999,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,AEP,AEPKPT,571.221,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8576.932,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,AP,AP,5034.990,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,BC,BC,3186.405,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,CE,CE,12311.326,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,DAY,DAY,2152.590,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,DEOK,DEOK,3348.465,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,SERC,SOUTH,DOM,DOM,14616.503,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1898.760,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,DUQ,DUQ,1487.847,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,DPL,EASTON,26.197,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,SERC,WEST,EKPC,EKPC,1660.837,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,JC,JC,2616.072,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,ME,ME,1575.815,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7654.597,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,OVEC,OVEC,25.000,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,WEST,ATSI,PAPWR,508.989,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PE,PE,4578.791,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2468.244,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,4180.067,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PN,PN,1729.720,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PS,PS,4794.555,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,RECO,RECO,174.341,False
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PEP,SMECO,379.369,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,PL,UGI,105.481,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RFC,MIDATL,AE,VMEU,70.468,True
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RTO,RTO,RTO,RTO,93841.431,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,997.165,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,AEP,AEPAPT,3987.908,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,AEP,AEPIMP,3476.240,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,AEP,AEPKPT,599.305,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,8841.210,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,AP,AP,5281.781,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,BC,BC,3373.183,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,CE,CE,12801.642,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,DAY,DAY,2240.343,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,DEOK,DEOK,3468.025,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,SERC,SOUTH,DOM,DOM,15137.539,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2059.761,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,DUQ,DUQ,1573.160,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,DPL,EASTON,27.662,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,SERC,WEST,EKPC,EKPC,1818.167,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,JC,JC,2889.193,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,ME,ME,1653.178,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7905.238,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,OVEC,OVEC,28.000,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,WEST,ATSI,PAPWR,530.277,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PE,PE,4689.791,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2606.904,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,4367.059,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PN,PN,1788.920,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PS,PS,5190.803,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,RECO,RECO,188.460,False
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PEP,SMECO,413.050,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,PL,UGI,111.926,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RFC,MIDATL,AE,VMEU,76.552,True
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RTO,RTO,RTO,RTO,98122.442,False
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1124.000,False
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4119.861,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3583.108,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,AEP,AEPKPT,618.647,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,9090.060,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,AP,AP,5542.018,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,MIDATL,BC,BC,3554.791,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,CE,CE,13189.058,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,DAY,DAY,2316.406,False
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,DEOK,DEOK,3563.605,False
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,SERC,SOUTH,DOM,DOM,15659.158,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2140.203,False
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,DUQ,DUQ,1645.233,False
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,MIDATL,DPL,EASTON,28.829,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,SERC,WEST,EKPC,EKPC,1878.455,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,MIDATL,JC,JC,3088.306,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,MIDATL,ME,ME,1730.204,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8086.327,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,OVEC,OVEC,30.000,True
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RFC,WEST,ATSI,PAPWR,541.857,True
